file_name,detected_text,confidence,center_coordinates,azimuth
GS__1769.JPG,;,0.0771083393807936,"(1642, 2477)",327.78
GS__1770.JPG,2چ~,0.0016695762073609,"(663, 2447)",239.67000000000002
GS__1770.JPG,7,0.0589875465515712,"(1646, 2485)",328.14
GS__1771.JPG,7,0.0307503749975248,"(1660, 2517)",329.4
GS__1772.JPG,4145445-,0.0153873527430289,"(3554, 1183)",139.86
GS__1772.JPG,٠٩١٧١٦٤٧٢,0.2331343175658104,"(3525, 1210)",137.25
GS__1772.JPG,7,0.1487220446790651,"(1671, 2529)",330.39
GS__1773.JPG,BCI,0.1034403036745282,"(2940, 1476)",84.6
GS__1773.JPG,",",0.0539261740898864,"(1660, 2511)",329.4
GS__1773.JPG,خدماک ولگ چمثه لاکومپیال,0.0316471681970953,"(4746, 1305)",247.14
GS__1773.JPG,لچازددرادبا3دگ ولاولع,0.0012537812975929,"(4739, 1337)",246.51
GS__1773.JPG,٠٩١٥٥١٦٢٥٧٢,0.7634125708236372,"(4668, 1349)",240.12
GS__1773.JPG,٨٠٢٠٢٠٠ذ٠٩٧,0.3658772506444674,"(4767, 1370)",249.03
GS__1774.JPG,م;,0.0213602997223772,"(1642, 2497)",327.78
GS__1776.JPG,fش٤٢,0.1446869522333145,"(5239, 1770)",291.51
GS__1780.JPG,١٢٥٢ ٩ ٦٩٢,0.1906081229881742,"(3073, 1563)",96.57
GS__1782.JPG,17,0.0869712153329475,"(1666, 2542)",329.94
GS__1784.JPG,F,0.0348027617784849,"(1637, 575)",327.33
GS__1784.JPG,;,0.3042676004956526,"(1637, 2461)",327.33
GS__1784.JPG,,0.0,"(255, 174)",202.95
GS__1788.JPG,;&,0.0447454044277612,"(1628, 2425)",326.52
GS__1789.JPG,;,0.1317568661917825,"(1617, 2436)",325.53
GS__1791.JPG,,0.0,"(1638, 2477)",327.42
GS__1792.JPG,7070,0.1091741099953651,"(4016, 1356)",181.44
GS__1792.JPG,;,0.0474591807057009,"(1642, 2483)",327.78
GS__1793.JPG,;٤,0.0479615223081898,"(1629, 2472)",326.61
GS__1794.JPG,;٤,0.0340552553899999,"(1640, 2486)",327.6
GS__1795.JPG,[,0.3261135421892049,"(5321, 933)",298.89000000000004
GS__1795.JPG,;2,0.0280573526662912,"(1635, 2445)",327.15
GS__1795.JPG,كروهساخمانى,0.1800170061054519,"(5462, 905)",311.58000000000004
GS__1796.JPG,ودساختمانى,0.2551401618142722,"(5566, 1035)",320.94
GS__1796.JPG,;,0.0597569695561981,"(1640, 2475)",327.6
GS__1797.JPG,;,0.2721148840248908,"(1619, 2434)",325.71
GS__1798.JPG,;,0.3409725924414033,"(1633, 2447)",326.97
GS__1799.JPG,سازز ل ٢ ٠١٣٢٥٩١٠١,0.1510114662329559,"(998, 1530)",269.82
GS__1799.JPG,",",0.189067884969142,"(1640, 2486)",327.6
GS__1800.JPG,7,0.0348247096567888,"(1653, 2493)",328.77
GS__1801.JPG,ص;,0.1087894027952635,"(1633, 2461)",326.97
GS__1802.JPG,;,0.0681371216693529,"(1635, 2459)",327.15
GS__1803.JPG,م,0.0124540287786767,"(1692, 976)",332.28
GS__1803.JPG,;٤,0.0349089288928936,"(1638, 2459)",327.42
GS__1805.JPG,,0.0,"(1638, 2472)",327.42
GS__1806.JPG,,0.0,"(1730, 2567)",335.7
GS__1807.JPG,ال~8,0.1021699160337448,"(3028, 2211)",92.52
GS__1807.JPG,;,0.0398260319485013,"(1638, 2475)",327.42
GS__1808.JPG,ا<,0.3033847046369446,"(2976, 2213)",87.84
GS__1808.JPG,",",0.0403398465768225,"(1635, 2479)",327.15
GS__1809.JPG,7,0.1687383334645966,"(1651, 2487)",328.59000000000003
GS__1810.JPG,=٧٣7,0.0458335094153881,"(3600, 1392)",144.0
GS__1811.JPG,;,0.1886151227503854,"(1660, 2513)",329.4
GS__1812.JPG,-,0.0899289783932824,"(1660, 2462)",329.4
GS__1814.JPG,زیبایی,0.8066126670272662,"(3951, 1115)",175.59
GS__1814.JPG,ییرا-,0.070735291365318,"(3928, 1140)",173.51999999999998
GS__1814.JPG,",",0.1139947237443586,"(1633, 2483)",326.97
GS__1814.JPG,حسینیور,0.7528092399591696,"(3867, 1186)",168.03
GS__1815.JPG,3,0.1569395630327728,"(1653, 2510)",328.77
GS__1816.JPG,٤T7٦1٦٦ ٥,0.0081862400115001,"(2936, 1433)",84.24000000000001
GS__1816.JPG,HrefM٢f,0.0069130781710994,"(184, 1829)",196.56
GS__1816.JPG,D~ل,0.0561347169925836,"(3010, 2211)",90.9
GS__1816.JPG,,0.0,"(1631, 2477)",326.79
GS__1817.JPG,<,0.7568201520998628,"(2979, 2213)",88.11
GS__1817.JPG,",٤",0.0385147180001554,"(1640, 2479)",327.6
GS__1818.JPG,HRfINT,0.0129517482977344,"(2603, 1390)",54.269999999999996
GS__1818.JPG,7,0.1404271226334117,"(1633, 2486)",326.97
GS__1819.JPG,_=,0.0141933646835367,"(4009, 652)",180.81
GS__1819.JPG,6-7-5,0.1022340586632192,"(3960, 875)",176.4
GS__1819.JPG,FHRI,0.1026114746928215,"(2751, 1361)",67.59
GS__1819.JPG,<,0.3465448080292823,"(2994, 2216)",89.46
GS__1819.JPG,",",0.1296497539579242,"(1649, 2488)",328.41
GS__1820.JPG,Eم,0.223191008786316,"(3122, 1404)",100.98
GS__1820.JPG,;,0.1728281368697191,"(1667, 2522)",330.03
GS__1821.JPG,٢٩١٥٦ ٠٤٩,0.1355367207363026,"(3230, 1444)",110.7
GS__1821.JPG,;,0.1199510038103293,"(1651, 2508)",328.59000000000003
GS__1822.JPG,EFTI,0.0400276966392993,"(3030, 1343)",92.7
GS__1822.JPG,,0.0,"(3579, 2209)",142.10999999999999
GS__1822.JPG,",",0.0474134782034776,"(1647, 2490)",328.23
GS__1823.JPG,;,0.1554658968439639,"(1649, 2495)",328.41
GS__1824.JPG,",E",0.0595423248547667,"(1676, 2524)",330.84
GS__1825.JPG,;,0.1985533336416125,"(1660, 2501)",329.4
GS__1826.JPG,BFUUI,0.1107011503439542,"(2864, 1395)",77.76
GS__1826.JPG,مم,0.0454863232429949,"(1658, 2520)",329.22
GS__1827.JPG,شعه,0.0238888249198443,"(2983, 1398)",88.47
GS__1827.JPG,;,0.0715560178520178,"(1644, 2481)",327.96
GS__1828.JPG,7,0.3045034485915643,"(1653, 2501)",328.77
GS__1830.JPG,",E",0.040747044702618,"(1671, 2522)",330.39
processed_GS__1430.JPG,تاپ سیستم,0.3143227874869214,"(3729, 1189)",155.61
processed_GS__1431.JPG,197'|],0.1697756347026387,"(850, 1449)",256.5
processed_GS__1431.JPG,7,0.3318905824621687,"(1658, 2501)",329.22
processed_GS__1431.JPG,UT,0.1872538596325507,"(4474, 1281)",222.66000000000003
processed_GS__1432.JPG,٧٧٧,0.2367781969394261,"(575, 1602)",231.75
processed_GS__1434.JPG,٩١٥٦٢,0.8331042606976017,"(5471, 1930)",312.39
processed_GS__1435.JPG,ل5 ٢٧٥ی٩٤,0.0526290129144827,"(4560, 1805)",230.4
processed_GS__1437.JPG,٧آب٢٤٢,0.3358710913573939,"(4990, 1804)",269.1
processed_GS__1437.JPG,,0.0,"(2488, 2362)",43.92
processed_GS__1444.JPG,٥إ٨,0.1878939061827708,"(5467, 1538)",312.03000000000003
